trail	follow	V	hyp	4.31	7.18
desert	oasis	N	cohyp	1.55	2.58
portion	percentage	N	syn	4.50	7.5
hypothesis	theory	N	mero	3.60	6.0
bouillon	food	N	hyp	4.85	8.08
treasure	possession	N	hyp	4.46	7.43
sheep	herd	N	mero	1.67	2.78
ask	recall	V	r-hyp	1.50	2.5
land	region	N	hyp	2.71	4.52
tow	tell	V	no-rel	0.15	0.25
retain	keep	V	hyp	5.33	8.88
fleet	navy	N	mero	2.42	4.03
chuck	toss	V	syn	4.77	7.95
beer	liquid	N	hyp	5.38	8.97
bandanna	cloth	N	hyp	4.75	7.92
keep	reserve	V	r-hyp	4.83	8.05
humiliate	hurt	V	hyp	5.07	8.45
animal	beast	N	syn	3.40	5.67
wrestling	sport	N	hyp	5.31	8.85
stove	floor	N	no-rel	0.23	0.38
cliff	drop	N	syn	2.92	4.87
crew	group	N	hyp	5.64	9.4
dunk	dip	V	syn	4.38	7.3
surgeon	doctor	N	hyp	5.18	8.63
barrel	gun	N	mero	1.46	2.43
green	yellow	N	cohyp	1.25	2.08
show	unite	V	no-rel	0.33	0.55
painting	washer	N	no-rel	0.40	0.67
film	sun	N	no-rel	0.31	0.52
meaning	nonsense	N	cohyp	0.73	1.22
glare	reflect	V	hyp	3.62	6.03
change	swap	V	r-hyp	5.50	9.17
refrigerator	appliance	N	hyp	6.00	10.0
apex	point	N	hyp	4.67	7.78
smog	pollution	N	hyp	6.00	10.0
crossing	turtle	N	no-rel	0.18	0.3
car	vehicle	N	hyp	6.00	10.0
put	give	V	hyp	1.80	3.0
feature	face	N	mero	1.18	1.97
reader	person	N	hyp	4.46	7.43
silver	gold	N	cohyp	0.67	1.12
strawberry	food	N	hyp	5.46	9.1
thumb	finger	N	hyp	4.77	7.95
chili	food	N	hyp	5.89	9.82
puff	wind	N	hyp	2.73	4.55
leadership	ability	N	hyp	5.08	8.47
acknowledge	admit	V	syn	4.23	7.05
musk	scent	N	hyp	5.62	9.37
wife	husband	N	ant	0.77	1.28
officer	law	N	mero	3.08	5.13
weed	venom	N	no-rel	0.22	0.37
wolf	creature	N	hyp	5.36	8.93
radish	vegetable	N	hyp	5.75	9.58
shape	prism	N	r-hyp	1.62	2.7
shiver	shake	V	hyp	4.60	7.67
squash	game	N	hyp	5.45	9.08
herd	group	N	hyp	5.54	9.23
mattress	bed	N	mero	2.42	4.03
delay	hurry	V	ant	0.27	0.45
diamond	pearl	N	cohyp	0.45	0.75
zipper	pants	N	mero	0.09	0.15
cuff	sleeve	N	mero	2.64	4.4
lane	road	N	cohyp	3.25	5.42
county	country	N	cohyp	1.15	1.92
seagull	bird	N	hyp	6.00	10.0
toaster	appliance	N	hyp	5.64	9.4
tortoise	animal	N	hyp	5.92	9.87
taxi	cab	N	syn	3.75	6.25
technology	knowledge	N	hyp	4.27	7.12
walrus	mammal	N	hyp	5.90	9.83
give	let	V	hyp	2.54	4.23
hit	run	V	cohyp	1.14	1.9
rectangle	shape	N	hyp	5.85	9.75
group	legion	N	r-hyp	2.00	3.33
dove	bird	N	hyp	5.92	9.87
person	citizen	N	r-hyp	3.10	5.17
human	man	N	syn	1.85	3.08
six	number	N	hyp	6.00	10.0
data	information	N	syn	5.18	8.63
pork	hog	N	mero	2.15	3.58
present	future	N	cohyp	0.62	1.03
cup	container	N	hyp	5.15	8.58
shell	turtle	N	mero	0.90	1.5
swan	animal	N	hyp	5.85	9.75
deny	repress	V	hyp	3.73	6.22
price	worth	N	hyp	4.20	7.0
kangaroo	animal	N	hyp	6.00	10.0
brown	green	N	cohyp	0.77	1.28
frustration	anger	N	hyp	5.15	8.58
trunk	oasis	N	no-rel	0.21	0.35
pavement	road	N	mero	3.44	5.73
strawberry	fruit	N	hyp	6.00	10.0
profit	loss	N	ant	0.11	0.18
popcorn	food	N	hyp	5.85	9.75
gull	bird	N	hyp	5.43	9.05
recall	remember	V	syn	5.23	8.72
hammer	cancer	N	no-rel	0.31	0.52
lunch	food	N	hyp	3.69	6.15
pleasure	herd	N	no-rel	0.00	0.0
chew	grind	V	hyp	2.46	4.1
wing	bat	N	mero	0.23	0.38
faculty	school	N	mero	2.27	3.78
disperse	separate	V	hyp	4.27	7.12
pronoun	word	N	hyp	5.64	9.4
toll	fee	N	hyp	5.60	9.33
carpenter	worker	N	hyp	5.73	9.55
point	pencil	N	mero	0.58	0.97
jog	run	V	hyp	4.31	7.18
pavement	street	N	mero	2.69	4.48
house	structure	N	hyp	4.82	8.03
screwdriver	hammer	N	cohyp	0.82	1.37
blame	drink	V	no-rel	0.08	0.13
olympics	event	N	hyp	5.80	9.67
blame	put	V	no-rel	0.58	0.97
idol	sword	N	no-rel	0.29	0.48
person	publisher	N	r-hyp	2.23	3.72
worker	carpenter	N	r-hyp	1.36	2.27
plant	animal	N	cohyp	0.08	0.13
dusk	evening	N	mero	4.67	7.78
zucchini	squash	N	hyp	4.38	7.3
biscuit	cookie	N	syn	3.08	5.13
intellect	knowledge	N	hyp	3.64	6.07
caption	technique	N	no-rel	1.00	1.67
eight	number	N	hyp	5.77	9.62
bug	creature	N	hyp	5.38	8.97
staff	school	N	mero	0.45	0.75
pleasure	pain	N	ant	1.40	2.33
haze	fog	N	syn	4.70	7.83
physiology	study	N	hyp	5.14	8.57
mole	animal	N	hyp	5.80	9.67
gold	metal	N	hyp	5.83	9.72
loft	attic	N	syn	3.15	5.25
dismiss	go	V	hyp	2.38	3.97
view	perception	N	hyp	4.64	7.73
hesitate	wait	V	hyp	4.85	8.08
trench	ditch	N	hyp	5.21	8.68
fruit	cherry	N	r-hyp	0.69	1.15
stack	pile	N	hyp	3.58	5.97
helmet	protection	N	hyp	5.18	8.63
horn	instrument	N	hyp	5.15	8.58
flea	insect	N	hyp	5.69	9.48
weapon	sword	N	r-hyp	1.64	2.73
lesson	instruction	N	hyp	5.50	9.17
haystack	winner	N	no-rel	0.15	0.25
carpet	rug	N	syn	3.27	5.45
heel	shoe	N	mero	2.15	3.58
lunch	violin	N	no-rel	0.15	0.25
heel	foot	N	mero	1.31	2.18
suitcase	bag	N	syn	5.67	9.45
bouillon	broth	N	hyp	4.27	7.12
murderer	killer	N	hyp	5.90	9.83
appliance	washer	N	r-hyp	0.69	1.15
peace	truce	N	r-hyp	3.83	6.38
head	body	N	mero	1.69	2.82
oboe	instrument	N	hyp	6.00	10.0
maid	servant	N	hyp	5.29	8.82
letter	character	N	hyp	4.54	7.57
door	entrance	N	hyp	5.15	8.58
gravy	food	N	hyp	5.27	8.78
hornet	wasp	N	hyp	3.00	5.0
fingernail	finger	N	mero	0.90	1.5
microscope	telescope	N	cohyp	1.70	2.83
nitrogen	element	N	hyp	5.75	9.58
weed	grass	N	syn	2.86	4.77
refuse	deny	V	r-hyp	4.54	7.57
hate	reflect	V	no-rel	2.50	4.17
recall	ask	V	hyp	2.40	4.0
move	hustle	V	r-hyp	2.70	4.5
give	send	V	hyp	3.92	6.53
kidney	organ	N	hyp	5.92	9.87
headache	pain	N	hyp	5.92	9.87
duck	bird	N	hyp	5.75	9.58
water	liquid	N	hyp	5.85	9.75
pier	bridge	N	mero	1.58	2.63
dog	animal	N	hyp	5.77	9.62
invent	make	V	hyp	4.29	7.15
foundation	organization	N	hyp	4.00	6.67
flake	snow	N	mero	2.20	3.67
insult	hurt	V	hyp	5.50	9.17
chorus	song	N	mero	2.42	4.03
chisel	tool	N	hyp	5.85	9.75
strike	blow	V	cohyp	4.45	7.42
wall	room	N	mero	0.50	0.83
lamb	animal	N	hyp	6.00	10.0
sliver	piece	N	hyp	2.85	4.75
admit	deny	V	ant	0.79	1.32
silver	metal	N	hyp	5.83	9.72
snake	serpent	N	syn	5.31	8.85
lizard	creature	N	hyp	5.83	9.72
story	writing	N	hyp	5.00	8.33
beaker	cup	N	hyp	3.77	6.28
biology	study	N	hyp	5.54	9.23
bowl	bowling	N	mero	2.31	3.85
gangster	gang	N	mero	1.42	2.37
governor	politician	N	hyp	4.85	8.08
threshold	edge	N	hyp	3.38	5.63
curve	superstition	N	no-rel	0.36	0.6
onion	food	N	hyp	5.92	9.87
trauma	condition	N	hyp	4.50	7.5
fiddle	instrument	N	hyp	5.70	9.5
creature	wolf	N	r-hyp	0.83	1.38
squash	meaning	N	no-rel	0.15	0.25
creation	event	N	hyp	2.85	4.75
climax	story	N	mero	1.54	2.57
ascend	leave	V	cohyp	1.08	1.8
aim	direct	V	r-hyp	5.00	8.33
adverb	noun	N	cohyp	1.00	1.67
sell	buy	V	ant	0.92	1.53
primate	animal	N	hyp	5.00	8.33
hen	chicken	N	hyp	5.67	9.45
flesh	human	N	mero	1.00	1.67
alley	road	N	hyp	4.58	7.63
knock	rap	V	hyp	4.00	6.67
detergent	cleaner	N	hyp	5.42	9.03
cricket	sport	N	hyp	5.62	9.37
bury	cover	V	cohyp	3.54	5.9
quiz	test	N	hyp	5.23	8.72
education	school	N	r-hyp	2.00	3.33
cleaner	soap	N	r-hyp	1.73	2.88
horn	car	N	mero	0.85	1.42
erode	decay	V	hyp	5.08	8.47
rainbow	sky	N	mero	0.82	1.37
foundation	base	N	syn	4.62	7.7
seal	mammal	N	hyp	5.15	8.58
meatball	food	N	hyp	5.93	9.88
lean	lay	V	hyp	1.50	2.5
butterfly	insect	N	hyp	5.46	9.1
speak	knock	V	no-rel	0.58	0.97
boulevard	road	N	hyp	4.93	8.22
sunset	sunrise	N	ant	0.31	0.52
meaning	liberty	N	no-rel	0.67	1.12
power	clay	N	no-rel	0.33	0.55
disorder	order	N	ant	1.92	3.2
pitchfork	mixture	N	no-rel	0.60	1.0
migraine	headache	N	hyp	5.15	8.58
bother	tease	V	r-hyp	1.91	3.18
louse	bug	N	cohyp	4.80	8.0
shake	shiver	V	r-hyp	3.27	5.45
selection	process	N	hyp	4.30	7.17
bottle	container	N	hyp	5.85	9.75
foresight	knowledge	N	hyp	3.90	6.5
recreation	sport	N	r-hyp	2.46	4.1
party	event	N	hyp	5.60	9.33
erode	deteriorate	V	cohyp	4.42	7.37
instrument	tuba	N	r-hyp	0.33	0.55
louse	flea	N	cohyp	2.77	4.62
tomato	vegetable	N	hyp	1.58	2.63
slide	move	V	hyp	5.08	8.47
vanity	conceit	N	syn	2.92	4.87
clerk	person	N	hyp	5.38	8.97
parsley	food	N	hyp	5.25	8.75
dandruff	flake	N	hyp	4.67	7.78
fairytale	story	N	hyp	5.92	9.87
keyboard	organ	N	mero	3.23	5.38
horn	goat	N	mero	0.60	1.0
goat	kid	N	r-hyp	2.85	4.75
island	land	N	hyp	5.43	9.05
move	unload	V	r-hyp	2.17	3.62
chicken	food	N	hyp	5.31	8.85
diamond	gem	N	hyp	5.67	9.45
storm	typhoon	N	r-hyp	2.00	3.33
boulevard	street	N	hyp	5.17	8.62
cathedral	building	N	hyp	5.69	9.48
pudding	dessert	N	hyp	5.23	8.72
bugle	instrument	N	hyp	6.00	10.0
reflection	thought	N	hyp	5.80	9.67
deny	refuse	V	hyp	5.15	8.58
peach	fruit	N	hyp	6.00	10.0
road	highway	N	r-hyp	2.58	4.3
director	conductor	N	syn	4.70	7.83
seal	animal	N	hyp	5.82	9.7
army	defense	N	mero	4.00	6.67
gorilla	primate	N	hyp	5.92	9.87
granite	stone	N	hyp	5.90	9.83
three	six	N	cohyp	1.80	3.0
ability	leadership	N	r-hyp	2.17	3.62
appliance	spine	N	no-rel	0.08	0.13
service	mistake	N	no-rel	0.33	0.55
mistake	ruler	N	no-rel	0.15	0.25
animal	mammal	N	r-hyp	0.75	1.25
cat	mammal	N	hyp	5.10	8.5
gun	weapon	N	hyp	5.92	9.87
collect	spin	V	no-rel	0.09	0.15
book	atlas	N	r-hyp	0.82	1.37
casket	box	N	hyp	5.00	8.33
dolphin	mammal	N	hyp	5.38	8.97
letter	mail	N	mero	4.91	8.18
street	shrimp	N	no-rel	0.08	0.13
vegetable	tomato	N	r-hyp	1.00	1.67
argue	rationalize	V	r-hyp	2.67	4.45
bassinet	cradle	N	cohyp	3.58	5.97
magnify	increase	V	hyp	4.17	6.95
bulletin	message	N	hyp	5.33	8.88
competence	war	N	no-rel	0.46	0.77
blackberry	food	N	hyp	6.00	10.0
hatchet	tool	N	hyp	5.20	8.67
celery	lettuce	N	cohyp	1.14	1.9
assignment	task	N	hyp	5.60	9.33
breeze	wind	N	hyp	4.92	8.2
beginning	end	N	ant	1.54	2.57
lime	fruit	N	hyp	5.82	9.7
pike	spike	N	cohyp	3.42	5.7
rabbit	animal	N	hyp	6.00	10.0
violin	fiddle	N	syn	3.17	5.28
mammal	dolphin	N	r-hyp	0.64	1.07
guitar	instrument	N	hyp	5.92	9.87
man	primate	N	hyp	5.67	9.45
alley	street	N	hyp	5.36	8.93
shrimp	seafood	N	hyp	6.00	10.0
nun	softball	N	no-rel	0.08	0.13
egg	architecture	N	no-rel	0.33	0.55
division	group	N	hyp	4.10	6.83
penguin	animal	N	hyp	5.75	9.58
transplant	move	V	hyp	5.08	8.47
strawberry	blueberry	N	cohyp	0.85	1.42
architecture	water	N	no-rel	0.00	0.0
boy	kid	N	hyp	5.42	9.03
pyramid	shape	N	hyp	5.62	9.37
defense	offense	N	ant	2.15	3.58
digit	number	N	hyp	4.17	6.95
furniture	chair	N	r-hyp	1.00	1.67
beam	support	N	hyp	5.57	9.28
kid	goat	N	hyp	3.91	6.52
fluid	water	N	r-hyp	1.67	2.78
salesman	person	N	hyp	5.25	8.75
mother	woman	N	hyp	4.93	8.22
relationship	relation	N	hyp	2.77	4.62
leave	control	V	no-rel	1.07	1.78
oven	appliance	N	hyp	5.90	9.83
pretend	dunk	V	no-rel	0.18	0.3
barley	herb	N	hyp	1.30	2.17
noon	day	N	mero	2.55	4.25
hundred	number	N	hyp	6.00	10.0
week	month	N	mero	0.62	1.03
professor	faculty	N	mero	3.77	6.28
husband	snake	N	no-rel	0.33	0.55
robber	darkness	N	no-rel	0.86	1.43
sculpture	drawing	N	cohyp	0.69	1.15
glance	stare	V	cohyp	2.10	3.5
biology	science	N	hyp	6.00	10.0
parent	ancestor	N	hyp	4.20	7.0
chair	furniture	N	hyp	6.00	10.0
evaluate	reflect	V	no-rel	4.08	6.8
swear	promise	V	hyp	4.85	8.08
armor	attic	N	no-rel	0.08	0.13
army	democracy	N	no-rel	0.92	1.53
gander	bird	N	hyp	4.00	6.67
glass	cup	N	cohyp	4.43	7.38
trance	state	N	hyp	5.46	9.1
lease	contract	N	hyp	4.92	8.2
biscuit	food	N	hyp	5.77	9.62
outside	inside	N	ant	0.23	0.38
grace	goodness	N	hyp	3.55	5.92
director	supervisor	N	hyp	5.08	8.47
concert	performance	N	hyp	5.69	9.48
fraud	deception	N	hyp	5.71	9.52
brother	relation	N	hyp	5.69	9.48
appliance	dishwasher	N	r-hyp	0.90	1.5
instrument	guitar	N	r-hyp	0.18	0.3
soil	earth	N	hyp	4.10	6.83
nose	face	N	cohyp	1.00	1.67
liver	organ	N	hyp	5.92	9.87
point	score	N	mero	5.00	8.33
head	arrow	N	mero	1.00	1.67
umbrella	protection	N	hyp	4.40	7.33
tell	testify	V	r-hyp	4.09	6.82
snooze	nap	V	hyp	4.69	7.82
admit	buy	V	no-rel	0.27	0.45
harp	instrument	N	hyp	5.92	9.87
ground	land	N	syn	4.73	7.88
reserve	keep	V	hyp	4.09	6.82
pizza	food	N	hyp	6.00	10.0
container	flask	N	r-hyp	1.10	1.83
basketball	sport	N	hyp	6.00	10.0
testify	tell	V	hyp	4.58	7.63
group	gang	N	r-hyp	3.40	5.67
typhoon	storm	N	hyp	5.92	9.87
talk	debate	V	r-hyp	4.00	6.67
rung	ladder	N	mero	1.46	2.43
princess	prince	N	cohyp	1.70	2.83
knowledge	instinct	N	r-hyp	2.00	3.33
parent	family	N	mero	4.00	6.67
sip	drink	V	hyp	4.92	8.2
herb	food	N	hyp	4.00	6.67
commander	leader	N	hyp	5.23	8.72
squad	team	N	syn	5.64	9.4
honey	sugar	N	cohyp	3.40	5.67
noun	word	N	hyp	5.64	9.4
understanding	knowledge	N	hyp	4.36	7.27
broth	food	N	hyp	5.92	9.87
eagle	bird	N	hyp	5.90	9.83
sandal	shoe	N	hyp	5.80	9.67
street	boulevard	N	r-hyp	2.31	3.85
wrist	arm	N	mero	0.09	0.15
wall	department	N	no-rel	0.40	0.67
swap	change	V	hyp	4.17	6.95
tool	screwdriver	N	r-hyp	1.08	1.8
structure	architecture	N	r-hyp	3.20	5.33
peace	war	N	ant	0.08	0.13
graft	piece	N	hyp	2.30	3.83
ray	beam	N	syn	4.91	8.18
cavity	tooth	N	cohyp	1.36	2.27
doorway	entrance	N	hyp	5.58	9.3
jesus	lord	N	hyp	4.08	6.8
poverty	discipline	N	no-rel	0.45	0.75
missile	rocket	N	hyp	4.00	6.67
tow	move	V	hyp	4.42	7.37
glove	mitten	N	r-hyp	1.85	3.08
unite	divide	V	ant	1.00	1.67
grove	group	N	hyp	2.15	3.58
veal	food	N	hyp	5.38	8.97
state	region	N	hyp	5.00	8.33
remedy	cause	N	hyp	0.62	1.03
person	cashier	N	r-hyp	1.00	1.67
poison	venom	N	r-hyp	2.75	4.58
kingdom	territory	N	hyp	5.56	9.27
assignment	homework	N	r-hyp	5.00	8.33
department	organization	N	hyp	2.90	4.83
competence	capability	N	cohyp	3.40	5.67
mom	parent	N	hyp	5.83	9.72
father	fiddle	N	no-rel	0.31	0.52
perch	roost	N	mero	3.60	6.0
politician	governor	N	r-hyp	2.21	3.68
selection	choice	N	syn	4.82	8.03
poet	person	N	hyp	4.67	7.78
atmosphere	killer	N	no-rel	1.08	1.8
appear	happen	V	hyp	1.46	2.43
caption	heading	N	hyp	3.00	5.0
piano	instrument	N	hyp	5.92	9.87
caffeine	coffee	N	mero	1.46	2.43
cavern	cave	N	hyp	5.08	8.47
circle	shape	N	hyp	6.00	10.0
catastrophe	tragedy	N	syn	4.71	7.85
reason	intellect	N	syn	4.62	7.7
craft	knitting	N	r-hyp	1.82	3.03
committee	group	N	hyp	5.10	8.5
morning	intelligence	N	no-rel	0.17	0.28
agency	group	N	hyp	3.69	6.15
prank	joke	N	syn	4.77	7.95
sausage	food	N	hyp	5.80	9.67
ivy	plant	N	hyp	5.40	9.0
corporation	business	N	hyp	5.38	8.97
editorial	newspaper	N	mero	2.00	3.33
safety	insurance	N	r-hyp	2.73	4.55
unit	group	N	hyp	4.15	6.92
component	element	N	syn	2.31	3.85
beverage	beer	N	r-hyp	0.40	0.67
boat	ship	N	cohyp	4.20	7.0
exercise	work	V	hyp	3.00	5.0
crew	gang	N	syn	3.46	5.77
furniture	bed	N	r-hyp	1.58	2.63
wick	candle	N	mero	1.10	1.83
building	construction	N	syn	5.58	9.3
violin	instrument	N	hyp	5.92	9.87
tuxedo	dress	N	hyp	2.20	3.67
crow	bird	N	hyp	6.00	10.0
safety	danger	N	ant	0.25	0.42
passage	grasshopper	N	no-rel	0.00	0.0
shrimp	lobster	N	cohyp	2.09	3.48
employment	work	N	syn	4.85	8.08
soil	ground	N	hyp	4.62	7.7
ceremony	funeral	N	r-hyp	1.75	2.92
clay	pottery	N	mero	4.00	6.67
bet	wager	N	syn	4.25	7.08
blossom	kangaroo	N	no-rel	0.15	0.25
bathtub	bathroom	N	mero	1.23	2.05
describe	explain	V	hyp	4.30	7.17
urge	tell	V	hyp	2.60	4.33
professor	staff	N	mero	4.55	7.58
develop	make	V	hyp	4.46	7.43
cop	officer	N	hyp	5.20	8.67
four	two	N	cohyp	0.27	0.45
blockade	barrier	N	cohyp	5.90	9.83
celery	vegetable	N	hyp	5.83	9.72
geyser	fountain	N	hyp	4.60	7.67
hammer	tool	N	hyp	6.00	10.0
adjective	word	N	hyp	5.77	9.62
softball	sport	N	hyp	5.73	9.55
turkey	meat	N	hyp	5.80	9.67
youth	group	N	hyp	4.46	7.43
squash	vegetable	N	hyp	5.77	9.62
hatchet	ax	N	hyp	4.73	7.88
wisdom	knowledge	N	hyp	4.85	8.08
water	ice	N	mero	2.08	3.47
yogurt	food	N	hyp	5.77	9.62
supermarket	grocery	N	hyp	2.36	3.93
loft	house	N	mero	2.46	4.1
fury	anger	N	hyp	4.80	8.0
club	group	N	hyp	4.92	8.2
peach	pear	N	cohyp	0.43	0.72
knife	sword	N	cohyp	3.10	5.17
stethoscope	instrument	N	hyp	5.60	9.33
university	school	N	cohyp	5.77	9.62
clove	plant	N	hyp	5.08	8.47
talent	ability	N	hyp	3.40	5.67
mammal	animal	N	hyp	6.00	10.0
beverage	soda	N	r-hyp	0.62	1.03
flask	bottle	N	hyp	5.30	8.83
design	draw	V	cohyp	3.38	5.63
dawn	day	N	cohyp	2.70	4.5
police	authority	N	hyp	5.00	8.33
scramble	mix	V	cohyp	4.46	7.43
dinner	food	N	hyp	2.91	4.85
chess	game	N	hyp	5.62	9.37
joker	card	N	hyp	5.55	9.25
plum	pear	N	cohyp	0.18	0.3
dinosaur	creature	N	hyp	5.00	8.33
spike	shoe	N	mero	2.17	3.62
clue	evidence	N	hyp	4.77	7.95
giggle	laugh	V	hyp	5.18	8.63
floor	ground	N	hyp	4.69	7.82
lung	organ	N	hyp	5.75	9.58
human	encyclopedia	N	no-rel	0.90	1.5
nine	number	N	hyp	5.45	9.08
game	event	N	hyp	3.54	5.9
mother	father	N	ant	0.69	1.15
employee	employer	N	ant	0.54	0.9
raccoon	animal	N	hyp	5.73	9.55
pickle	food	N	hyp	5.27	8.78
puberty	youth	N	cohyp	3.58	5.97
unload	move	V	hyp	3.73	6.22
homework	work	N	hyp	4.92	8.2
truck	vehicle	N	hyp	5.54	9.23
gauge	sidewalk	N	no-rel	0.67	1.12
excise	tax	N	hyp	3.90	6.5
foot	inch	N	cohyp	2.08	3.47
bagel	food	N	hyp	6.00	10.0
sunrise	sunset	N	ant	0.45	0.75
staff	group	N	hyp	3.77	6.28
inability	ability	N	ant	1.73	2.88
chime	bell	N	syn	3.10	5.17
pecan	nut	N	hyp	5.93	9.88
grasshopper	cricket	N	cohyp	1.73	2.88
diameter	length	N	hyp	4.00	6.67
grape	food	N	hyp	5.90	9.83
corn	food	N	hyp	5.62	9.37
glass	crystal	N	cohyp	2.83	4.72
mayonnaise	food	N	hyp	5.54	9.23
sport	ax	N	no-rel	0.09	0.15
corporal	officer	N	hyp	4.80	8.0
throw	toss	V	r-hyp	4.70	7.83
separate	divide	V	syn	5.15	8.58
wolf	animal	N	hyp	5.92	9.87
caravan	vehicle	N	hyp	5.00	8.33
ice	glacier	N	mero	2.15	3.58
feather	bird	N	mero	0.27	0.45
tin	aluminum	N	cohyp	1.57	2.62
cricket	animal	N	hyp	3.91	6.52
violin	cello	N	cohyp	1.55	2.58
doughnut	food	N	hyp	5.82	9.7
water	air	N	cohyp	0.50	0.83
hide	develop	V	no-rel	0.20	0.33
prism	shape	N	hyp	4.50	7.5
knowledge	foresight	N	r-hyp	2.60	4.33
umbrella	ice	N	no-rel	0.08	0.13
hammer	pound	N	syn	2.54	4.23
wheat	cereal	N	hyp	4.58	7.63
crocodile	animal	N	hyp	6.00	10.0
witch	woman	N	hyp	3.25	5.42
judgment	verdict	N	r-hyp	4.54	7.57
screwdriver	tool	N	hyp	6.00	10.0
wool	cloth	N	hyp	4.80	8.0
lord	lady	N	ant	1.30	2.17
yolk	egg	N	mero	1.20	2.0
clue	hint	N	syn	4.46	7.43
submarine	ship	N	hyp	3.54	5.9
night	day	N	ant	1.42	2.37
person	climber	N	r-hyp	1.80	3.0
concert	event	N	hyp	5.73	9.55
