mascara	lipstick	N	cohyp	0.71	1.18
comma	punctuation	N	hyp	5.67	9.45
tool	screwdriver	N	r-hyp	1.08	1.8
cotton	wool	N	cohyp	2.4	4
conflict	war	N	r-hyp	3.67	6.12
calculus	math	N	hyp	6	10
silk	satin	N	cohyp	2	3.33
gangster	gang	N	mero	1.42	2.37
pony	horse	N	hyp	4.75	7.92
liver	organ	N	hyp	5.92	9.87
judgment	verdict	N	r-hyp	4.54	7.57
guilt	feeling	N	hyp	5.6	9.33
snake	animal	N	hyp	5.25	8.75
star	symbol	N	hyp	4.91	8.18
noun	adjective	N	cohyp	0.5	0.83
haze	fog	N	syn	4.7	7.83
storm	typhoon	N	r-hyp	2	3.33
poetry	prose	N	cohyp	3.64	6.07
nun	softball	N	no-rel	0.08	0.13
pluto	planet	N	hyp	5	8.33
tragedy	comedy	N	ant	0.45	0.75
idol	person	N	hyp	2.57	4.28
virtue	quality	N	hyp	5.17	8.62
orange	fruit	N	hyp	6	10
staff	group	N	hyp	3.77	6.28
symptom	disease	N	mero	0.85	1.42
magazine	publication	N	hyp	4.82	8.03
omelet	food	N	hyp	5.85	9.75
couch	sofa	N	syn	4.3	7.17
sibling	family	N	mero	4.77	7.95
nitrogen	element	N	hyp	5.75	9.58
lake	water	N	hyp	5.09	8.48
horn	instrument	N	hyp	5.15	8.58
violin	cello	N	cohyp	1.55	2.58
squash	food	N	hyp	5.67	9.45
mink	animal	N	hyp	5.5	9.17
sickness	illness	N	syn	4.15	6.92
phase	stage	N	syn	4.33	7.22
jet	plane	N	hyp	5.25	8.75
protein	meat	N	mero	1.18	1.97
migraine	pain	N	hyp	5.42	9.03
officer	police	N	mero	3.83	6.38
stethoscope	instrument	N	hyp	5.6	9.33
protein	egg	N	mero	0.46	0.77
cricket	game	N	hyp	5	8.33
pillow	padding	N	hyp	4.17	6.95
bass	fish	N	hyp	5.77	9.62
lime	fruit	N	hyp	5.82	9.7
price	worth	N	hyp	4.2	7
fraternity	club	N	hyp	5.46	9.1
sunset	sunrise	N	ant	0.31	0.52
conversation	communication	N	hyp	6	10
bone	tissue	N	hyp	1.23	2.05
forest	jungle	N	r-hyp	3.2	5.33
wing	skin	N	no-rel	0.6	1
bread	football	N	no-rel	0.08	0.13
bean	food	N	hyp	5.83	9.72
tree	plant	N	hyp	5.18	8.63
container	flask	N	r-hyp	1.1	1.83
ritual	custom	N	hyp	4.46	7.43
verdict	judgment	N	hyp	5.8	9.67
head	pin	N	mero	1.08	1.8
mushroom	food	N	hyp	5.44	9.07
bulletin	message	N	hyp	5.33	8.88
bucket	container	N	hyp	6	10
vault	chamber	N	hyp	5.15	8.58
agreement	bench	N	no-rel	0.15	0.25
label	sign	N	hyp	4.4	7.33
circumstance	situation	N	hyp	3.85	6.42
salmon	fish	N	hyp	6	10
absence	medicine	N	no-rel	0.38	0.63
chairperson	leader	N	hyp	4.83	8.05
communication	language	N	r-hyp	3.23	5.38
idol	sword	N	no-rel	0.29	0.48
screwdriver	ghost	N	no-rel	0.08	0.13
cord	line	N	hyp	3.29	5.48
jesus	god	N	hyp	3.5	5.83
price	value	N	hyp	4.55	7.58
server	waitress	N	r-hyp	3.85	6.42
fame	glory	N	cohyp	4.75	7.92
meter	measure	N	hyp	5.9	9.83
spade	shovel	N	hyp	5.08	8.47
university	school	N	cohyp	5.77	9.62
bride	gathering	N	no-rel	0.33	0.55
day	week	N	cohyp	0.75	1.25
appliance	microwave	N	r-hyp	2	3.33
lock	door	N	mero	0.67	1.12
shoulder	body	N	mero	1.92	3.2
nun	monk	N	cohyp	2.89	4.82
shrimp	seafood	N	hyp	6	10
caffeine	tea	N	mero	1.15	1.92
hedge	fence	N	hyp	3.92	6.53
boy	kid	N	hyp	5.42	9.03
marble	rock	N	hyp	5	8.33
killer	murderer	N	r-hyp	5	8.33
bar	pub	N	mero	4.92	8.2
safety	danger	N	ant	0.25	0.42
superstition	belief	N	hyp	4.15	6.92
mouth	universe	N	no-rel	0.29	0.48
place	area	N	hyp	4.77	7.95
spot	mark	N	hyp	4.89	8.15
psychology	science	N	hyp	5.27	8.78
orchid	plant	N	hyp	5.45	9.08
proof	evidence	N	hyp	5.3	8.83
procedure	operation	N	syn	3.67	6.12
marrow	bone	N	cohyp	2.3	3.83
pipe	organ	N	mero	3	5
auto	car	N	syn	1.9	3.17
arithmetic	math	N	hyp	5.1	8.5
cupboard	closet	N	syn	3.23	5.38
nephew	niece	N	ant	0.5	0.83
wing	bird	N	mero	0.69	1.15
finger	glove	N	mero	0.62	1.03
family	home	N	syn	2.25	3.75
darkness	light	N	ant	0.9	1.5
haven	shelter	N	hyp	2.64	4.4
fault	failure	N	hyp	2.67	4.45
citrus	tree	N	hyp	3.42	5.7
crew	group	N	hyp	5.64	9.4
extension	addition	N	hyp	3.25	5.42
threshold	door	N	mero	2	3.33
corporal	officer	N	hyp	4.8	8
sport	activity	N	hyp	5.6	9.33
lieutenant	officer	N	hyp	4.38	7.3
union	group	N	hyp	5.67	9.45
principle	idea	N	hyp	3.25	5.42
lecture	class	N	mero	5.08	8.47
leather	material	N	hyp	5.54	9.23
legislature	government	N	mero	3.58	5.97
foresight	wisdom	N	hyp	4.15	6.92
geometry	math	N	hyp	5.46	9.1
puddle	water	N	hyp	3.42	5.7
manner	style	N	syn	2.54	4.23
panel	board	N	syn	4.62	7.7
jaw	face	N	mero	0.73	1.22
armor	attic	N	no-rel	0.08	0.13
amateur	heaven	N	no-rel	0.36	0.6
animal	rat	N	r-hyp	0	0
joy	sorrow	N	ant	0.69	1.15
cobra	snake	N	hyp	5.45	9.08
road	avenue	N	r-hyp	1.27	2.12
happiness	emotion	N	hyp	5.9	9.83
sonnet	poem	N	hyp	5.38	8.97
religion	belief	N	hyp	4.58	7.63
performance	seat	N	no-rel	0.09	0.15
medication	medicine	N	syn	5	8.33
conflict	disagreement	N	r-hyp	5.2	8.67
elbow	joint	N	hyp	4.31	7.18
lunch	breakfast	N	cohyp	0.09	0.15
mob	group	N	hyp	5.18	8.63
club	organization	N	hyp	5.46	9.1
cathedral	building	N	hyp	5.69	9.48
cone	shape	N	hyp	5.83	9.72
gun	weapon	N	hyp	5.92	9.87
instinct	knowledge	N	hyp	2.86	4.77
dinosaur	animal	N	hyp	4.92	8.2
diner	restaurant	N	hyp	5.55	9.25
saturn	venus	N	cohyp	0.77	1.28
snack	meal	N	hyp	5.3	8.83
pasta	salad	N	cohyp	2.55	4.25
ivy	plant	N	hyp	5.4	9
tennis	activity	N	hyp	5.42	9.03
rock	boulder	N	r-hyp	2	3.33
kidney	organ	N	hyp	5.92	9.87
device	phone	N	r-hyp	1.38	2.3
pope	leader	N	hyp	5.22	8.7
knife	dagger	N	r-hyp	2.92	4.87
task	chore	N	syn	4.3	7.17
bolt	lock	N	mero	5.5	9.17
strength	ability	N	hyp	4.9	8.17
scrap	piece	N	hyp	4.3	7.17
keyboard	organ	N	mero	3.23	5.38
soil	ground	N	hyp	4.62	7.7
punishment	reward	N	ant	1.08	1.8
whale	cricket	N	no-rel	0.08	0.13
cure	remedy	N	syn	4.69	7.82
chair	furniture	N	hyp	6	10
herb	food	N	hyp	4	6.67
jungle	forest	N	hyp	4.75	7.92
chain	bucket	N	no-rel	0	0
bunny	rabbit	N	hyp	3.91	6.52
lieutenant	courage	N	no-rel	0.54	0.9
macaroni	food	N	hyp	5.45	9.08
customer	person	N	hyp	5.45	9.08
twig	branch	N	hyp	4.46	7.43
wall	department	N	no-rel	0.4	0.67
fingernail	finger	N	mero	0.9	1.5
producer	maker	N	hyp	4.56	7.6
aspirin	drug	N	hyp	5.92	9.87
square	circle	N	cohyp	0.42	0.7
cow	animal	N	hyp	6	10
material	rubber	N	r-hyp	0.77	1.28
jaw	bone	N	hyp	4.91	8.18
hatchet	ax	N	hyp	4.73	7.88
animal	duck	N	r-hyp	1	1.67
paddy	rice	N	hyp	1.54	2.57
christ	jesus	N	syn	2.27	3.78
ascent	descent	N	ant	1	1.67
clerk	worker	N	hyp	5.31	8.85
share	stock	N	mero	3.14	5.23
crossing	road	N	mero	2.08	3.47
mushroom	monster	N	no-rel	0.09	0.15
mammal	dolphin	N	r-hyp	0.64	1.07
yolk	egg	N	mero	1.2	2
hobby	interest	N	hyp	4.82	8.03
speaker	person	N	hyp	4.25	7.08
heaven	hell	N	ant	0.4	0.67
adverb	noun	N	cohyp	1	1.67
boy	child	N	hyp	5.77	9.62
penny	coin	N	hyp	5.73	9.55
toll	fee	N	hyp	5.6	9.33
earring	ring	N	cohyp	1.7	2.83
ground	land	N	syn	4.73	7.88
starboard	toilet	N	no-rel	0.15	0.25
jealousy	feeling	N	hyp	5.58	9.3
tennis	recreation	N	hyp	4.69	7.82
triangle	shape	N	hyp	5.7	9.5
remorse	repentance	N	r-hyp	2.1	3.5
task	duty	N	hyp	3.92	6.53
iron	steel	N	mero	3.33	5.55
rubber	material	N	hyp	5.62	9.37
haystack	pile	N	hyp	5.08	8.47
goal	achievement	N	hyp	4.71	7.85
twelve	number	N	hyp	6	10
data	information	N	syn	5.18	8.63
video	television	N	mero	1.45	2.42
math	science	N	hyp	3.62	6.03
juice	milk	N	cohyp	0.33	0.55
collar	neck	N	mero	0.73	1.22
glass	cup	N	cohyp	4.43	7.38
reminiscence	memory	N	hyp	4.09	6.82
lily	plant	N	hyp	5.64	9.4
flour	bread	N	mero	0.25	0.42
farmer	worker	N	hyp	5.64	9.4
cauliflower	food	N	hyp	5.86	9.77
game	chess	N	r-hyp	1.69	2.82
hair	mammal	N	mero	1	1.67
meatball	food	N	hyp	5.93	9.88
chemistry	knife	N	no-rel	0.5	0.83
medication	saxophone	N	no-rel	0	0
worker	mechanic	N	r-hyp	1.31	2.18
hamburger	food	N	hyp	5.85	9.75
beaver	animal	N	hyp	5.85	9.75
brain	motion	N	no-rel	0.08	0.13
mother	father	N	ant	0.69	1.15
gas	automobile	N	mero	1.2	2
forehead	face	N	mero	1.54	2.57
egg	milk	N	cohyp	0.18	0.3
runner	athlete	N	hyp	5.14	8.57
organ	kidney	N	r-hyp	1.17	1.95
steak	food	N	hyp	5.85	9.75
toe	foot	N	mero	0.22	0.37
three	six	N	cohyp	1.8	3
animal	beast	N	syn	3.4	5.67
blossom	kangaroo	N	no-rel	0.15	0.25
elm	oak	N	cohyp	1.5	2.5
flask	bottle	N	hyp	5.3	8.83
astronomy	science	N	hyp	5.92	9.87
saber	sword	N	hyp	5.4	9
rainbow	sky	N	mero	0.82	1.37
director	supervisor	N	hyp	5.08	8.47
broth	food	N	hyp	5.92	9.87
keyboard	typewriter	N	mero	2.86	4.77
cherry	fruit	N	hyp	5.92	9.87
detail	point	N	syn	2.33	3.88
gravity	force	N	hyp	5.7	9.5
person	nomad	N	r-hyp	1.54	2.57
smog	achievement	N	no-rel	0.5	0.83
science	anatomy	N	r-hyp	0.45	0.75
country	region	N	hyp	2.4	4
neighborhood	area	N	hyp	5.09	8.48
king	queen	N	ant	0.43	0.72
flower	orchid	N	r-hyp	2.15	3.58
homework	project	N	hyp	3.36	5.6
department	organization	N	hyp	2.9	4.83
outside	inside	N	ant	0.23	0.38
male	female	N	ant	1.08	1.8
medication	treatment	N	hyp	4.83	8.05
grape	food	N	hyp	5.9	9.83
shelf	closet	N	mero	1.31	2.18
club	fraternity	N	r-hyp	2.08	3.47
submarine	vessel	N	hyp	5.15	8.58
mussel	seafood	N	hyp	5.33	8.88
front	rear	N	ant	0.3	0.5
enemy	crocodile	N	no-rel	0.2	0.33
formula	baker	N	no-rel	0.55	0.92
crater	volcano	N	mero	1	1.67
clerk	calculus	N	no-rel	0.64	1.07
hawk	eagle	N	cohyp	1	1.67
oak	necklace	N	no-rel	0.15	0.25
fear	tenor	N	no-rel	0.17	0.28
morning	intelligence	N	no-rel	0.17	0.28
mistake	ruler	N	no-rel	0.15	0.25
deck	ship	N	mero	0.31	0.52
mammal	elephant	N	r-hyp	0.33	0.55
refrigerator	ball	N	no-rel	0.1	0.17
lunch	violin	N	no-rel	0.15	0.25
oak	pine	N	cohyp	0.83	1.38
response	question	N	ant	0.77	1.28
pepper	salt	N	cohyp	0.79	1.32
peanut	cashew	N	cohyp	1	1.67
hydrogen	helium	N	cohyp	0.5	0.83
cheese	butter	N	cohyp	0.85	1.42
scribble	write	V	hyp	4.91	8.18
remark	slay	V	no-rel	0.64	1.07
shatter	break	V	hyp	5.15	8.58
inspect	search	V	cohyp	3.8	6.33
magnify	increase	V	hyp	4.17	6.95
slay	kill	V	hyp	5.55	9.25
retain	keep	V	hyp	5.33	8.88
decompose	decay	V	syn	5.33	8.88
flip	defend	V	no-rel	0.23	0.38
inform	update	V	r-hyp	3.8	6.33
snatch	catch	V	cohyp	3.31	5.52
move	sway	V	r-hyp	4.2	7
ponder	think	V	hyp	5.64	9.4
accelerate	increase	V	hyp	5	8.33
build	break	V	ant	0.64	1.07
overwhelm	defeat	V	hyp	2.85	4.75
write	talk	V	cohyp	1.58	2.63
assume	think	V	cohyp	4.38	7.3
move	stay	V	ant	0.31	0.52
return	send	V	hyp	3	5
recommend	advise	V	hyp	4	6.67
release	hold	V	ant	1.38	2.3
evaluate	reflect	V	no-rel	4.08	6.8
take	have	V	hyp	2.17	3.62
pour	spill	V	cohyp	2.08	3.47
punch	hit	V	hyp	4.85	8.08
pull	push	V	ant	0.54	0.9
unload	remove	V	hyp	4.45	7.42
debate	talk	V	hyp	4.69	7.82
purchase	buy	V	syn	4.45	7.42
create	build	V	r-hyp	3.77	6.28
look	glance	V	r-hyp	4.54	7.57
add	calculate	V	hyp	5.23	8.72
blame	drink	V	no-rel	0.08	0.13
pull	tug	V	r-hyp	4	6.67
advance	take	V	no-rel	1.42	2.37
touch	pinch	V	r-hyp	1.31	2.18
swim	run	V	cohyp	0.55	0.92
stir	turn	V	cohyp	2.86	4.77
analyze	waste	V	no-rel	0.42	0.7
rationalize	argue	V	hyp	3.08	5.13
remove	unload	V	r-hyp	4.17	6.95
swap	change	V	hyp	4.17	6.95
claim	say	V	hyp	2.71	4.52
fade	diminish	V	hyp	5	8.33
unite	marry	V	r-hyp	3.85	6.42
promise	climb	V	no-rel	0.08	0.13
grab	take	V	hyp	4.5	7.5
squint	look	V	hyp	4.69	7.82
understand	evaluate	V	hyp	2.38	3.97
calculate	deliver	V	no-rel	0.7	1.17
elect	select	V	hyp	4.75	7.92
recall	remember	V	syn	5.23	8.72
tell	recommend	V	r-hyp	2.83	4.72
talk	debate	V	r-hyp	4	6.67
admit	buy	V	no-rel	0.27	0.45
save	crash	V	no-rel	0.43	0.72
show	tell	V	hyp	2.64	4.4
direct	aim	V	hyp	3.4	5.67
limp	walk	V	hyp	4.4	7.33
assume	presume	V	syn	3.27	5.45
grasp	hold	V	hyp	5.43	9.05
accelerate	build	V	no-rel	0.57	0.95
differ	agree	V	ant	0.77	1.28
forget	diminish	V	no-rel	1.27	2.12
sit	lounge	V	r-hyp	3.92	6.53
presume	think	V	hyp	4.11	6.85
hide	develop	V	no-rel	0.2	0.33
control	hold	V	r-hyp	2.67	4.45
pray	communicate	V	hyp	2.9	4.83
decline	descend	V	hyp	2.5	4.17
put	give	V	hyp	1.8	3
demand	request	V	hyp	3.91	6.52
urge	suggest	V	hyp	3.77	6.28
smash	crush	V	syn	4.8	8
appear	happen	V	hyp	1.46	2.43
pull	tow	V	r-hyp	3.36	5.6
pause	run	V	no-rel	0.09	0.15
strike	miss	V	ant	1.57	2.62
stink	smell	V	hyp	4.5	7.5
smash	crash	V	cohyp	3.62	6.03
erode	tease	V	no-rel	1	1.67
split	tear	V	hyp	3.7	6.17
destroy	taste	V	no-rel	0.2	0.33
leave	control	V	no-rel	1.07	1.78
disintegrate	burn	V	cohyp	3.25	5.42
select	pick	V	r-hyp	4.85	8.08
dominate	control	V	hyp	4.46	7.43
warn	advise	V	hyp	5.75	9.58
pat	touch	V	hyp	5.36	8.93
protect	defend	V	hyp	4.7	7.83
capture	seize	V	hyp	5.5	9.17
criticize	remark	V	hyp	5	8.33
reserve	keep	V	hyp	4.09	6.82
closing	finish	V	hyp	4.67	7.78
grab	touch	V	hyp	4.3	7.17
hold	control	V	hyp	2.45	4.08
reject	deny	V	r-hyp	4.4	7.33
admit	deny	V	ant	0.79	1.32
reduce	shrink	V	syn	3.82	6.37
hesitate	wait	V	hyp	4.85	8.08
trail	follow	V	hyp	4.31	7.18
speak	scream	V	r-hyp	1.6	2.67
move	evict	V	r-hyp	2.46	4.1
disperse	separate	V	hyp	4.27	7.12
smother	kill	V	hyp	4.4	7.33
recall	ask	V	hyp	2.4	4
glance	stare	V	cohyp	2.1	3.5
ride	walk	V	ant	0.85	1.42
fade	vanish	V	hyp	4.46	7.43
erode	deteriorate	V	cohyp	4.42	7.37
persuade	change	V	hyp	4.44	7.4
acknowledge	ignore	V	ant	0.5	0.83
take	keep	V	hyp	2.57	4.28
change	swap	V	r-hyp	5.5	9.17
look	evaluate	V	hyp	4.5	7.5
annihilate	kill	V	hyp	5	8.33
unite	join	V	hyp	4.8	8
hurt	upset	V	hyp	4.33	7.22
retreat	descend	V	cohyp	2.55	4.25
clarify	explain	V	hyp	4.92	8.2
rise	fall	V	ant	0.31	0.52
blow	annihilate	V	no-rel	2.23	3.72
build	create	V	hyp	5.21	8.68
giggle	laugh	V	hyp	5.18	8.63
slide	move	V	hyp	5.08	8.47
shiver	shake	V	hyp	4.6	7.67
dismiss	repress	V	no-rel	2.83	4.72
shift	change	V	hyp	5.09	8.48
gulp	swallow	V	cohyp	5.43	9.05
tease	perform	V	no-rel	1.75	2.92
beg	sip	V	no-rel	0.45	0.75
accelerate	admit	V	no-rel	0.23	0.38
develop	make	V	hyp	4.46	7.43
drift	float	V	syn	2.73	4.55
count	evaluate	V	hyp	3.67	6.12
gain	get	V	hyp	4.62	7.7
ask	recall	V	r-hyp	1.5	2.5
flee	run	V	hyp	4.75	7.92
accept	deny	V	ant	0.55	0.92
wipe	catch	V	no-rel	0.45	0.75
succeed	fail	V	ant	0.46	0.77
say	claim	V	r-hyp	2.1	3.5
reserve	hold	V	hyp	4.73	7.88
deny	reject	V	hyp	3.92	6.53
draw	create	V	hyp	5.27	8.78
address	talk	V	hyp	3.23	5.38
argue	rationalize	V	r-hyp	2.67	4.45
bump	grind	V	cohyp	1	1.67
advance	retreat	V	ant	1	1.67
inspect	examine	V	hyp	4.55	7.58
crave	desire	V	hyp	4.85	8.08
reprimand	scold	V	syn	5	8.33
nag	complain	V	hyp	5.31	8.85
move	tow	V	r-hyp	2.08	3.47
suggest	say	V	hyp	3.75	6.25
deteriorate	forget	V	no-rel	2.31	3.85
attack	remove	V	no-rel	1.14	1.9
deny	crush	V	no-rel	1.31	2.18
wipe	rub	V	hyp	4.08	6.8
borrow	bother	V	no-rel	0.77	1.28
cast	show	V	hyp	1.8	3
cook	burn	V	cohyp	2.29	3.82
give	take	V	ant	0.93	1.55
describe	explain	V	hyp	4.3	7.17
tease	annoy	V	hyp	4.62	7.7
swear	promise	V	hyp	4.85	8.08
allow	attach	V	no-rel	1	1.67
scramble	mix	V	cohyp	4.46	7.43
receive	obtain	V	syn	5.27	8.78
separate	split	V	syn	4.07	6.78
advise	talk	V	hyp	4.67	7.78
collect	spin	V	no-rel	0.09	0.15
lounge	sit	V	hyp	4.3	7.17
instruct	inform	V	hyp	4.31	7.18
tug	pull	V	hyp	4.77	7.95
explain	express	V	hyp	3.92	6.53
bother	affect	V	hyp	4.17	6.95
erupt	explode	V	hyp	4.69	7.82
munch	chew	V	hyp	4.18	6.97
hate	reflect	V	no-rel	2.5	4.17
tow	pull	V	hyp	5.18	8.63
snatch	take	V	hyp	5.15	8.58
defend	protect	V	r-hyp	5.08	8.47
reappear	show	V	cohyp	3.38	5.63
break	shatter	V	r-hyp	3.33	5.55
embrace	hold	V	hyp	5.1	8.5
aim	direct	V	r-hyp	5	8.33
sprinkle	pour	V	cohyp	2.23	3.72
collect	obtain	V	cohyp	5	8.33
run	jump	V	cohyp	0.71	1.18
prohibit	disallow	V	syn	5	8.33
do	be	V	hyp	1.75	2.92
hitchhike	travel	V	hyp	4	6.67
ascend	rise	V	hyp	4.58	7.63
pause	break	V	hyp	4.9	8.17
blow	pop	V	cohyp	2.2	3.67
look	squint	V	r-hyp	2.17	3.62
hold	hug	V	r-hyp	3.75	6.25
compound	mix	V	r-hyp	3	5
suggest	tell	V	hyp	4.11	6.85
chew	grind	V	hyp	2.46	4.1
bother	tease	V	r-hyp	1.91	3.18
wed	marry	V	syn	4.91	8.18
separate	detach	V	r-hyp	4.42	7.37
take	kidnap	V	r-hyp	4.4	7.33
exercise	work	V	hyp	3	5
disguise	hide	V	hyp	5	8.33
strike	blow	V	cohyp	4.45	7.42
marry	unite	V	hyp	4.92	8.2
glare	reflect	V	hyp	3.62	6.03
shake	shiver	V	r-hyp	3.27	5.45
discover	find	V	syn	5	8.33
reap	get	V	hyp	4.31	7.18
keep	reserve	V	r-hyp	4.83	8.05
update	inform	V	hyp	3.64	6.07
break	crunch	V	r-hyp	3.75	6.25
erode	decay	V	hyp	5.08	8.47
search	examine	V	hyp	4.15	6.92
defrost	thaw	V	hyp	4.62	7.7
veer	turn	V	hyp	4.38	7.3
yell	speak	V	hyp	5.3	8.83
humiliate	hurt	V	hyp	5.07	8.45
smear	smudge	V	syn	5	8.33
talk	address	V	r-hyp	4	6.67
stew	cook	V	hyp	5.57	9.28
burst	erupt	V	r-hyp	4.2	7
hum	whistle	V	cohyp	1.14	1.9
ask	beg	V	cohyp	2.69	4.48
tease	bother	V	hyp	4.42	7.37
swim	sink	V	ant	0.64	1.07
kill	smother	V	r-hyp	1.42	2.37
desire	separate	V	no-rel	0.17	0.28
remove	move	V	hyp	3.69	6.15
buzz	fly	V	hyp	1.92	3.2
suppose	guess	V	syn	4.08	6.8
recycle	waste	V	cohyp	0.9	1.5
console	comfort	V	syn	5.71	9.52
blush	tan	V	cohyp	0.42	0.7
testify	tell	V	hyp	4.58	7.63
unload	move	V	hyp	3.73	6.22
jog	run	V	hyp	4.31	7.18
tote	carry	V	hyp	2.55	4.25
catch	capture	V	syn	3.91	6.52
spin	turn	V	hyp	5	8.33
invent	create	V	hyp	5.64	9.4
recommend	tell	V	hyp	3.92	6.53
catch	seize	V	hyp	3	5
disallow	smear	V	no-rel	0.5	0.83
flush	rinse	V	hyp	3.64	6.07
deny	forget	V	hyp	1.5	2.5
observe	watch	V	hyp	5.15	8.58
decay	erode	V	r-hyp	4.4	7.33
launch	send	V	cohyp	3.64	6.07
snatch	grab	V	cohyp	5.36	8.93
borrow	lend	V	ant	1.77	2.95
add	subtract	V	ant	0.46	0.77
mix	integrate	V	r-hyp	4.77	7.95
whisper	talk	V	hyp	5.5	9.17
glance	look	V	hyp	5.08	8.47
excuse	pardon	V	syn	3.8	6.33
descend	create	V	no-rel	1.1	1.83
touch	pat	V	r-hyp	3.73	6.22
assume	judge	V	hyp	3.69	6.15
understand	accept	V	hyp	2.45	4.08
acknowledge	accept	V	hyp	3.5	5.83
toss	throw	V	hyp	4.92	8.2
drag	pull	V	hyp	4.62	7.7
irritate	spend	V	no-rel	0.31	0.52
develop	learn	V	hyp	3.17	5.28
hit	run	V	cohyp	1.14	1.9
stink	dismiss	V	no-rel	0.62	1.03
acknowledge	admit	V	syn	4.23	7.05
tell	testify	V	r-hyp	4.09	6.82
reflect	think	V	hyp	4.67	7.78
sway	move	V	hyp	4.77	7.95
sip	drink	V	hyp	4.92	8.2
cook	stew	V	r-hyp	1.38	2.3
toss	pause	V	no-rel	0.08	0.13
climb	descend	V	ant	0.7	1.17
swallow	sell	V	no-rel	0.09	0.15
grasp	crunch	V	no-rel	1	1.67
knock	rap	V	hyp	4	6.67
ascend	leave	V	cohyp	1.08	1.8
help	add	V	no-rel	0.78	1.3
make	build	V	syn	5.09	8.48
decay	deteriorate	V	r-hyp	4.69	7.82
frustrate	irritate	V	hyp	4.62	7.7
look	stretch	V	no-rel	0.86	1.43
announce	say	V	hyp	4.55	7.58
drift	move	V	hyp	5.15	8.58
wait	seize	V	no-rel	0.23	0.38
pinch	touch	V	hyp	4.85	8.08
bend	turn	V	hyp	4.25	7.08
sell	buy	V	ant	0.92	1.53
suspect	think	V	hyp	2.8	4.67
learn	judge	V	no-rel	0.77	1.28
boil	freeze	V	ant	0.3	0.5
set	swing	V	r-hyp	0.83	1.38
run	control	V	hyp	2.91	4.85
decline	accept	V	ant	0.7	1.17
design	draw	V	cohyp	3.38	5.63
sit	stand	V	ant	0.55	0.92
get	increase	V	no-rel	2.6	4.33
urge	tell	V	hyp	2.6	4.33
pretend	dunk	V	no-rel	0.18	0.3
gain	burst	V	no-rel	0.69	1.15
observe	tan	V	no-rel	0.09	0.15
blow	strike	V	cohyp	3.58	5.97
evict	move	V	hyp	2.77	4.62
hitchhike	call	V	no-rel	0.92	1.53
bother	count	V	no-rel	0.38	0.63
show	unite	V	no-rel	0.33	0.55
break	explain	V	no-rel	0.54	0.9
stop	begin	V	ant	0.23	0.38
accept	allow	V	r-hyp	3.55	5.92
toss	annoy	V	no-rel	0.36	0.6
